videoId,title,thumbnail,relevant,theme
rn8Yp6otAh8,Learn Machine Learning for FREE in Tamil | Ultimate Course for Beginners,https://i.ytimg.com/vi/rn8Yp6otAh8/hqdefault.jpg,0,python machine learning
2vQ1HTttvYI,ML NUMERICALS SUPER IMP 2025 VTU💯🤩 | BCS602 MACHINE LEARNING Model Paper Solns | 22 Scheme #vtu #cse,https://i.ytimg.com/vi/2vQ1HTttvYI/hqdefault.jpg,0,python machine learning
l3O2J3LMxqI,Neural Networks Are Elastic Origami! [Prof. Randall Balestriero],https://i.ytimg.com/vi/l3O2J3LMxqI/hqdefault.jpg,0,python machine learning
D3TcMNEkuaU,How Machines Learn Using Neural Networks  #ai #science #machinelearning #physics #datascience #maths,https://i.ytimg.com/vi/D3TcMNEkuaU/hqdefault.jpg,0,python machine learning
iql-dM36xoQ,What exactly is Generative Adversarial Network GAN? #ml #machinelearning #ai #neuralnetworks,https://i.ytimg.com/vi/iql-dM36xoQ/hqdefault.jpg,0,python machine learning
ss-I6WAiMFA,Python LAMBDA FUNCTION?! #python #programming #coding,https://i.ytimg.com/vi/ss-I6WAiMFA/hqdefault.jpg,1,python machine learning
JvMWxMU219A,Data Science Roadmap 2025 | Become a Data Scientist from Scratch! #datascienceinstitute #hadoop,https://i.ytimg.com/vi/JvMWxMU219A/hqdefault.jpg,0,python machine learning
hA3spbCBBF0,Machine Learning Full Course (2025) | Machine Learning Course For Beginners | Intellipaat,https://i.ytimg.com/vi/hA3spbCBBF0/hqdefault.jpg,0,python machine learning
Wo5dMEP_BbI,Neural Networks from Scratch - P.1 Intro and Neuron Code,https://i.ytimg.com/vi/Wo5dMEP_BbI/hqdefault.jpg,0,python machine learning
Ve744lQIGwE,Machine Learning vs. Deep Learning: What’s the Difference? (Explained in Seconds),https://i.ytimg.com/vi/Ve744lQIGwE/hqdefault.jpg,0,python machine learning
bzwIRaAR0Nc,Bayesian neural networks,https://i.ytimg.com/vi/bzwIRaAR0Nc/hqdefault.jpg,0,python machine learning
T4MLrtOKPjY,Complete Roadmap for Machine Learning | ML Roadmap for Beginners,https://i.ytimg.com/vi/T4MLrtOKPjY/hqdefault.jpg,0,python machine learning
N8svLoC2eNA,AI &amp; ML Full Course 2025 | Complete Artificial Intelligence and Machine Learning Tutorial |  Edureka,https://i.ytimg.com/vi/N8svLoC2eNA/hqdefault.jpg,0,python machine learning
xoDJKBvWFMU,How Neural Networks Learn: The Magic of Backpropagation,https://i.ytimg.com/vi/xoDJKBvWFMU/hqdefault.jpg,0,python machine learning
_O9a5xbBe-s,Q Learning Algorithm | Reinforcement learning | Machine Learning by Dr. Mahesh Huddar,https://i.ytimg.com/vi/_O9a5xbBe-s/hqdefault.jpg,0,python machine learning
VJCLwCtfyls,Machine Learning 101 | Part 01 | Abdullah Al Mamun | Meta | Bangla,https://i.ytimg.com/vi/VJCLwCtfyls/hqdefault.jpg,0,python machine learning
fQ376G-Ek1E,Neural Network Demo Animation,https://i.ytimg.com/vi/fQ376G-Ek1E/hqdefault.jpg,0,python machine learning
MIkFCr1jdt0,Understanding Neural Networks Unit 6🔥Class 12 Artificial Intelligence | CBSE Boards 2026 CODE - 843,https://i.ytimg.com/vi/MIkFCr1jdt0/hqdefault.jpg,0,python machine learning
9zzZZjYkLV4,"Operations in Convolutional Neural Networks | Convolution, Pooling and Fully Connected Layer",https://i.ytimg.com/vi/9zzZZjYkLV4/hqdefault.jpg,0,python machine learning
eLrtufRomh8,Understanding Model Predictions with SHAP - XGBoost vs Neural Networks (375),https://i.ytimg.com/vi/eLrtufRomh8/hqdefault.jpg,0,python machine learning
-FOH7LHehGc,Linear Regression with all Maths formulas explained in தமிழ் #machinelearning #datascience,https://i.ytimg.com/vi/-FOH7LHehGc/hqdefault.jpg,0,python machine learning
TkwXa7Cvfr8,Watching Neural Networks Learn,https://i.ytimg.com/vi/TkwXa7Cvfr8/hqdefault.jpg,0,python machine learning
SjfDbtB23vQ,Recurrent Neural Networks,https://i.ytimg.com/vi/SjfDbtB23vQ/hqdefault.jpg,0,python machine learning
QXMIY02ldfA,Zero to mastery (Machine Learning) 😎 #code #coding #tech #learntocode #datascience,https://i.ytimg.com/vi/QXMIY02ldfA/hqdefault.jpg,0,python machine learning
dgGyGY0p9jM,Feedforward Explained - Neural Networks From Scratch Part 1,https://i.ytimg.com/vi/dgGyGY0p9jM/hqdefault.jpg,0,python machine learning
LPZh9BOjkQs,Large Language Models explained briefly,https://i.ytimg.com/vi/LPZh9BOjkQs/hqdefault.jpg,0,python machine learning
s8U0KSjNfRg,Machine Learning Roadmap in 50 Seconds,https://i.ytimg.com/vi/s8U0KSjNfRg/hqdefault.jpg,0,python machine learning
hLb0yMP5DEk,19. #McCulloch Pitts neuron with solved ANDNOT example -Artificial Neural Networks,https://i.ytimg.com/vi/hLb0yMP5DEk/hqdefault.jpg,0,python machine learning
QNE4Xxdbma4,What is Self Attention in Transformer Neural Networks?,https://i.ytimg.com/vi/QNE4Xxdbma4/hqdefault.jpg,0,python machine learning
3QC3-rnlvxE,Machine Learning With Python Full Course 2026 | Python Machine Learning For Beginners | Simplilearn,https://i.ytimg.com/vi/3QC3-rnlvxE/hqdefault.jpg,1,python machine learning
mQJSpHc9P_I,🔥 MSBTE Sem 4 Maths for Machine Learning | AIML Students Must Watch 📚,https://i.ytimg.com/vi/mQJSpHc9P_I/hqdefault.jpg,0,python machine learning
-DSzmEDXTzc,"Machine Learning and Data Science: Video 4  Data Science Lecture 04 Data Preparation ML Ch 17,19",https://i.ytimg.com/vi/-DSzmEDXTzc/hqdefault.jpg,0,python machine learning
W-8j4MrsX2s,Amazing Flower Design using Python turtle 🐢 #python #coding #funny #viral #trending #design,https://i.ytimg.com/vi/W-8j4MrsX2s/hqdefault.jpg,0,python machine learning
5oDhKQ4tHbI,Machine Learning Full Course 2026 | Machine Learning Tutorial | Machine Learning Roadmap | Edureka,https://i.ytimg.com/vi/5oDhKQ4tHbI/hqdefault.jpg,0,python machine learning
E5RjzSK0fvY,Linear Regression Algorithm | Linear Regression in Python | Machine Learning Algorithm | Edureka,https://i.ytimg.com/vi/E5RjzSK0fvY/hqdefault.jpg,1,python machine learning
BIC2T1mQJok,what makes you an expert in AI?,https://i.ytimg.com/vi/BIC2T1mQJok/hqdefault.jpg,0,python machine learning
Ts0mSYJ1BrE,💵Machine Learning Engineer Salary | How Much Do Machine Learning Engineer Make | Intellipaat #Shorts,https://i.ytimg.com/vi/Ts0mSYJ1BrE/hqdefault.jpg,0,python machine learning
bfmFfD2RIcg,Neural Network In 5 Minutes | What Is A Neural Network? | How Neural Networks Work | Simplilearn,https://i.ytimg.com/vi/bfmFfD2RIcg/hqdefault.jpg,0,python machine learning
d02VkQ9MP44,"MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention",https://i.ytimg.com/vi/d02VkQ9MP44/hqdefault_live.jpg,0,python machine learning
vStJoetOxJg,"#1 Machine Learning Specialization [Course 1, Week 1, Lesson 1]",https://i.ytimg.com/vi/vStJoetOxJg/hqdefault.jpg,0,python machine learning
BFtyCqRpk4U,Neural Networks explained in 60 seconds. #neuralnetworks #deeplearning #aiexplained,https://i.ytimg.com/vi/BFtyCqRpk4U/hqdefault.jpg,0,python machine learning
C9FnuVKceEE,Introduction to Neural Networks Part 1 -  مقدمة الى الشبكات العصبية,https://i.ytimg.com/vi/C9FnuVKceEE/hqdefault.jpg,0,python machine learning
m0fmBY4t5BI,Convolutional Neural Network (CNN) – explained simply,https://i.ytimg.com/vi/m0fmBY4t5BI/hqdefault.jpg,0,python machine learning
espQDESe07w,15 Machine Learning Lessons I Wish I Knew Earlier,https://i.ytimg.com/vi/espQDESe07w/hqdefault.jpg,0,python machine learning
Pp_m-_9g8O4,Build ML Model - In 1 Minute - Using No Code #NoCode #MachineLearning #shorts,https://i.ytimg.com/vi/Pp_m-_9g8O4/hqdefault.jpg,0,python machine learning
NDp7-dUnBrA,Spring AI #youtubeshorts #shorts #shortfeed #genai #llm,https://i.ytimg.com/vi/NDp7-dUnBrA/hqdefault.jpg,0,python machine learning
AM1FG0A8EDw,Это точно нужно знать ВСЕМ😳  #нейросети #нейросетидляработы #обзор,https://i.ytimg.com/vi/AM1FG0A8EDw/hqdefault.jpg,0,python machine learning
JkZAQaUFNfU,Machine Learning,https://i.ytimg.com/vi/JkZAQaUFNfU/hqdefault.jpg,0,python machine learning
eCwTQYcNG3o,"Recurrent Neural Networks (RNNs) | LSTMs, GRUs, BPTT",https://i.ytimg.com/vi/eCwTQYcNG3o/hqdefault.jpg,0,python machine learning
5SYkoUm4Sug,"Breaking Down Neural Networks: Weights , Biases and Activation  |  Core Concepts Explained",https://i.ytimg.com/vi/5SYkoUm4Sug/hqdefault.jpg,0,python machine learning
wP8JRN65p6U,What is a Neural Network? | STEM for kids,https://i.ytimg.com/vi/wP8JRN65p6U/hqdefault.jpg,1,ml maths without  coding
8SHDMVTkOQE,Sewing machine for beginners 💟 #sewingtipsandtricks #sewing #sewingmachine,https://i.ytimg.com/vi/8SHDMVTkOQE/hqdefault.jpg,0,ml maths without  coding
PSs6nxngL6k,"Attention for Neural Networks, Clearly Explained!!!",https://i.ytimg.com/vi/PSs6nxngL6k/hqdefault.jpg,1,ml
0FNkrjVIcuk,"Liquid Neural Networks, A New Idea That Allows AI To Learn Even After Training",https://i.ytimg.com/vi/0FNkrjVIcuk/hqdefault.jpg,1,ml
cka4Fa4TTI4,Introduction to graph neural networks (made easy!),https://i.ytimg.com/vi/cka4Fa4TTI4/hqdefault.jpg,1,ml
Rxpww_rau-8,Нейросети уже заменяют людей. Ты готов?,https://i.ytimg.com/vi/Rxpww_rau-8/hqdefault.jpg,0,ml
5oDhKQ4tHbI,Machine Learning Full Course 2026 | Machine Learning Tutorial | Machine Learning Roadmap | Edureka,https://i.ytimg.com/vi/5oDhKQ4tHbI/hqdefault.jpg,1,ml
KffYsBqrBVo,An Introduction to Physics-Informed Neural Networks,https://i.ytimg.com/vi/KffYsBqrBVo/hqdefault.jpg,1,ml
cWIeTMklzNg,Graph neural networks: Variations and applications,https://i.ytimg.com/vi/cWIeTMklzNg/hqdefault.jpg,0,ml
uDaypv0KP_M,"Machine Learning, Deep Learning, emerging, emerging technologies in global business environment, mba",https://i.ytimg.com/vi/uDaypv0KP_M/hqdefault.jpg,1,ml
KYnihfDsX0A,[뇌를 바꾸는 교수법] 학습자의 뇌 속에 &#39;지식의 신경망&#39;을 치는 비법 🕸️✨ | 암기 공장을 지성의 숲으로 바꾸는 3가지 연결 전략 #교수법 #뇌과학 #인지과학,https://i.ytimg.com/vi/KYnihfDsX0A/hqdefault.jpg,0,ml
Xv2W1J4H8gA,AI in 5 Minutes: Neural Networks + PyTorch Explained Simply,https://i.ytimg.com/vi/Xv2W1J4H8gA/hqdefault.jpg,1,ml
-e0DlmR0BgA,Unterschied erklärt: KI / Machine Learning / Deep Learning / Data Science,https://i.ytimg.com/vi/-e0DlmR0BgA/hqdefault.jpg,0,python animal
0FNkrjVIcuk,"Liquid Neural Networks, A New Idea That Allows AI To Learn Even After Training",https://i.ytimg.com/vi/0FNkrjVIcuk/hqdefault.jpg,0,python animal
dHBEQ-Ryo24,The Dangerous Illusion of AI Coding? - Jeremy Howard,https://i.ytimg.com/vi/dHBEQ-Ryo24/hqdefault.jpg,0,python animal
oOc-P50gXN4,AI Vs Machine Learning | What is the Difference between AI and Machine Learning |Simplilearn,https://i.ytimg.com/vi/oOc-P50gXN4/hqdefault.jpg,0,python animal
LKlOH8OLLcw,Lec-2: Supervised Learning Algorithms | Machine Learning,https://i.ytimg.com/vi/LKlOH8OLLcw/hqdefault.jpg,0,python animal
uCGZ1DZfm2o,Architecture of Recurrent Neural Networks (RNN),https://i.ytimg.com/vi/uCGZ1DZfm2o/hqdefault.jpg,0,python animal
E6AjYEQbWHA,GenpactHiring#viral#views#interview#hiring#learning#placement#tech#shortvideo#2025#associate#nontech,https://i.ytimg.com/vi/E6AjYEQbWHA/hqdefault.jpg,0,python animal
R9XoCwRhmXw,I built a neural network that trades stocks - Joshua Kyan Aalampour 10/24/2025,https://i.ytimg.com/vi/R9XoCwRhmXw/hqdefault.jpg,0,python animal
D746UYYpTK4,🤖Convolutional Neural Networks (CNNs) by #andrewtate and #donaldtrump,https://i.ytimg.com/vi/D746UYYpTK4/hqdefault.jpg,0,python animal
DeT-QYdVTKc,Weights in Neural Networks | What are Weights in ANN | Role of the Weights in Neural Networks,https://i.ytimg.com/vi/DeT-QYdVTKc/hqdefault.jpg,0,python animal
q5BhhRqGC58,Sanskrit&#39;s Shocking Link to Machine Learning | #Tarunbindlish #Shorts #machinelearning,https://i.ytimg.com/vi/q5BhhRqGC58/hqdefault.jpg,0,python animal
uyOMOIEIRMI,Genius Machine Learning Advice for 10 Minutes Straight,https://i.ytimg.com/vi/uyOMOIEIRMI/hqdefault.jpg,0,python animal
ca_tP61tR2c,ML unit5 in just 25 minutes| easy explanation| 100% PASS,https://i.ytimg.com/vi/ca_tP61tR2c/hqdefault.jpg,0,python animal
WAhLGfQ9Nj8,"Machine Learning Ep1 - Introduction AI, Machine Learning &amp; Supervised Learning  (Sinhala | සිංහල)",https://i.ytimg.com/vi/WAhLGfQ9Nj8/hqdefault.jpg,0,python animal
Nh7gYy7abgs,Website Development | New Website Launch | Neural Gen-AI Networks,https://i.ytimg.com/vi/Nh7gYy7abgs/hqdefault.jpg,0,python animal
92IGZx_biYw,Spiking Neural Networks in AI,https://i.ytimg.com/vi/92IGZx_biYw/hqdefault.jpg,0,python animal
AB-5PVV0rnY,Introduction To Machine Learning -  Week 11 Answers Solution 2026 (April) | NPTEL | SWAYAM 2026,https://i.ytimg.com/vi/AB-5PVV0rnY/hqdefault.jpg,0,python animal
GvezxUdLrEk,"MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention",https://i.ytimg.com/vi/GvezxUdLrEk/hqdefault.jpg,0,python animal
AtCTU5NcIVU,AI vs Machine Learning: What&#39;s the difference?,https://i.ytimg.com/vi/AtCTU5NcIVU/hqdefault.jpg,0,python animal
FzVkDDjaRAY,Machine Learning Interview Questions asked 90% of the time | Check the Description Perfect eLearning,https://i.ytimg.com/vi/FzVkDDjaRAY/hqdefault.jpg,0,python animal
FRleXiibQe8,Gauss Elimination problem | VTU Machine Learning | BCS602,https://i.ytimg.com/vi/FRleXiibQe8/hqdefault.jpg,0,python animal
MIkFCr1jdt0,Understanding Neural Networks Unit 6🔥Class 12 Artificial Intelligence | CBSE Boards 2026 CODE - 843,https://i.ytimg.com/vi/MIkFCr1jdt0/hqdefault.jpg,0,python animal
Dbcx2_MO0LM,How Does a Neural Network Work in 60 seconds? The BRAIN of an AI,https://i.ytimg.com/vi/Dbcx2_MO0LM/hqdefault.jpg,0,python animal
QfV72AI-KFc,Rust Neural Network Tutorial | Build a Scam Detection AI From Scratch,https://i.ytimg.com/vi/QfV72AI-KFc/hqdefault.jpg,0,python animal
k4sG6QhW8BU,2.5 | Deep Learning | Convolutional Neural Networks (CNN) | KCS-078 | AKTU &amp; Other Universities,https://i.ytimg.com/vi/k4sG6QhW8BU/hqdefault.jpg,0,python animal
9jc9LZO-jZ8,Reinforced Learning Neural Networks AI Trading MNQ Futures..LIVE,https://i.ytimg.com/vi/9jc9LZO-jZ8/hqdefault_live.jpg,0,python animal
GLajwpGV630,Machine Learning Engineering Jobs Ask For THIS SKILL,https://i.ytimg.com/vi/GLajwpGV630/hqdefault.jpg,0,python animal
NLBXgSmRBgU,How I Develop Trading Strategies | Permutation Tests and Trading Strategy Development with Python,https://i.ytimg.com/vi/NLBXgSmRBgU/hqdefault.jpg,0,python animal
YEzm3RlmPR8,What is Mutli-Head Attention in Transformer Neural Networks?,https://i.ytimg.com/vi/YEzm3RlmPR8/hqdefault.jpg,0,python animal
44X9Mam8foQ,Liquid Neural Networks,https://i.ytimg.com/vi/44X9Mam8foQ/hqdefault.jpg,0,python animal
BZTVN0VtkGo,Machine Learning Algorithms Explained: Part 1 – What Are They? 🤖🚀,https://i.ytimg.com/vi/BZTVN0VtkGo/hqdefault.jpg,0,python animal
vb5-LCh8tOI,"ПЛОХИЕ, ХОРОШИЕ И ОТЛИЧНЫЕ AI СЕРВИСЫ ЧАСТЬ 2",https://i.ytimg.com/vi/vb5-LCh8tOI/hqdefault.jpg,0,python animal
V5bulkUiKeE,Difference between machine learning and Deep learning #machinelearning #deeplearning #programming,https://i.ytimg.com/vi/V5bulkUiKeE/hqdefault.jpg,0,python habitat
HJMOOHf--hs,Нейросети развиваются с нереальной скоростью,https://i.ytimg.com/vi/HJMOOHf--hs/hqdefault.jpg,0,python habitat
9mf4tj8TR4o,Code your First Neural Network Model using TensorFlow - Beginner Friendly Explanation!,https://i.ytimg.com/vi/9mf4tj8TR4o/hqdefault.jpg,0,python habitat
2bP_KuBrXSc,Equivariant Neural Networks | Part 1/3 - Introduction,https://i.ytimg.com/vi/2bP_KuBrXSc/hqdefault.jpg,0,python habitat
Eh9KPKaRiYA,Principal Component Analysis in Machine Learning simple and easy explanation By Peter Griffin.  #pca,https://i.ytimg.com/vi/Eh9KPKaRiYA/hqdefault.jpg,0,python habitat
m-NE3WyfJtM,"Unit 1:  1.1 Basics of Machine Learning, Traditional vs ML Approach | MSBTE K-Scheme TY | 316316 |",https://i.ytimg.com/vi/m-NE3WyfJtM/hqdefault.jpg,0,python habitat
Ip1a2JHdt3E,KÜNSTLICHE INTELLIGENZ vs. MACHINE LEARNING vs. DEEP LEARNING,https://i.ytimg.com/vi/Ip1a2JHdt3E/hqdefault.jpg,0,python habitat
ORK_e_x1E1c,Machine Learning Roadmap🚀 By Neeraj Walia,https://i.ytimg.com/vi/ORK_e_x1E1c/hqdefault.jpg,0,python habitat
sbmPMtQkjxY,Machine Learning Full Course #education #ai #ml #python #dataanalysis #datascience,https://i.ytimg.com/vi/sbmPMtQkjxY/hqdefault.jpg,0,python habitat
BqzgUnrNhFM,Machine Learning-Bias And Variance In Depth Intuition| Overfitting Underfitting,https://i.ytimg.com/vi/BqzgUnrNhFM/hqdefault.jpg,0,python habitat
_O9a5xbBe-s,Q Learning Algorithm | Reinforcement learning | Machine Learning by Dr. Mahesh Huddar,https://i.ytimg.com/vi/_O9a5xbBe-s/hqdefault.jpg,0,python habitat
raT2ECrvbag,Neural Tangent Kernel: Convergence and Generalization in Neural Networks,https://i.ytimg.com/vi/raT2ECrvbag/hqdefault.jpg,0,python habitat
ngiICHD5dVc,Machine Learning: Teach by Doing Lecture 1,https://i.ytimg.com/vi/ngiICHD5dVc/hqdefault.jpg,0,python habitat
pUXwFTiOerc,Can we map neural network weights to physical parameters?,https://i.ytimg.com/vi/pUXwFTiOerc/hqdefault.jpg,0,python habitat
d02VkQ9MP44,"MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention",https://i.ytimg.com/vi/d02VkQ9MP44/hqdefault_live.jpg,0,python habitat
Yk_qIRmmGgo,ML MODULE 1 BCS602 | MACHINE LEARNING | 22 Scheme VTU 6th SEM CSE,https://i.ytimg.com/vi/Yk_qIRmmGgo/hqdefault.jpg,0,python habitat
e62CBva4TYc,Why Deep Neural Networks (DNNs) Underperform Tree-Based Models on Tabular Data,https://i.ytimg.com/vi/e62CBva4TYc/hqdefault.jpg,0,programming
7eh4d6sabA0,Python Machine Learning Tutorial (Data Science),https://i.ytimg.com/vi/7eh4d6sabA0/hqdefault.jpg,1,programming
RigD1anWdAQ,biscuit packaging machine | machine learning| packaging machine| electrical engineering,https://i.ytimg.com/vi/RigD1anWdAQ/hqdefault.jpg,0,programming
4Qj5y0Vtdds,I Created a New Kind of AI with No Neural Nets,https://i.ytimg.com/vi/4Qj5y0Vtdds/hqdefault.jpg,0,programming
1fcfZ_Ne8ok,Machine Learning with Python Full Course [2026] | Machine Learning - Beginner to Advanced | Edureka,https://i.ytimg.com/vi/1fcfZ_Ne8ok/hqdefault.jpg,1,programming
8SHDMVTkOQE,Sewing machine for beginners 💟 #sewingtipsandtricks #sewing #sewingmachine,https://i.ytimg.com/vi/8SHDMVTkOQE/hqdefault.jpg,0,programming
qiehn7hfxYo,Machine Learning for Beginners | How AI Actually Learns,https://i.ytimg.com/vi/qiehn7hfxYo/hqdefault.jpg,0,programming
e5xKayCBOeU,How Neural Networks Learn Concepts,https://i.ytimg.com/vi/e5xKayCBOeU/hqdefault.jpg,0,programming
QiVCYGMmxKY,Astro Bot - Machine Learning - 100% Walkthrough (All Bots &amp; Puzzle Pieces),https://i.ytimg.com/vi/QiVCYGMmxKY/hqdefault.jpg,0,programming
UFAHXZW2hU8,"Part 4 - Model Tuning, Ensemble &amp; Unsupervised Learning | Full ML Course | Sheryians AI School",https://i.ytimg.com/vi/UFAHXZW2hU8/hqdefault.jpg,0,programming
iUCanmNPa0Q,What is Machine Learning? | Easy Explanation for Beginners 🤖📊,https://i.ytimg.com/vi/iUCanmNPa0Q/hqdefault.jpg,0,programming
ZlmnCZCcTAY,Learn Machine Learning Full Course 2026 Free | Intellipaat,https://i.ytimg.com/vi/ZlmnCZCcTAY/hqdefault.jpg,0,programming
W-8j4MrsX2s,Amazing Flower Design using Python turtle 🐢 #python #coding #funny #viral #trending #design,https://i.ytimg.com/vi/W-8j4MrsX2s/hqdefault.jpg,0,programming
zW9o8q2fXfM,Is Learning to Code Still Worth It in 2026?,https://i.ytimg.com/vi/zW9o8q2fXfM/hqdefault.jpg,1,programming
q6kJ71tEYqM,Machine Learning vs Deep Learning,https://i.ytimg.com/vi/q6kJ71tEYqM/hqdefault.jpg,0,programming
ZftI2fEz0Fw,What is Machine Learning? | 100 Days of Machine Learning,https://i.ytimg.com/vi/ZftI2fEz0Fw/hqdefault.jpg,0,programming
EehRcPo1M-Q,Regularization in a Neural Network | Dealing with overfitting,https://i.ytimg.com/vi/EehRcPo1M-Q/hqdefault.jpg,0,programming
oGpzWAlP5p0,MIT 6.S191: Convolutional Neural Networks,https://i.ytimg.com/vi/oGpzWAlP5p0/hqdefault.jpg,0,programming
Rq5gJVxz55Q,Python Full Course for Beginners (13 Hours) – From Zero to Hero,https://i.ytimg.com/vi/Rq5gJVxz55Q/hqdefault.jpg,1,programming
N2ECSt2LsRg,NPTEL Introduction to Machine Learning Week 12 Assignment 12 Answers 2026 (Accurate Answers)#ml,https://i.ytimg.com/vi/N2ECSt2LsRg/hqdefault.jpg,0,programming
F6DoP_uaJhU,What is Machine Learning? | AI Basics Explained | Day 2 – 30 Days 30 Classes,https://i.ytimg.com/vi/F6DoP_uaJhU/hqdefault.jpg,0,programming
TBHEOsA8SZA,Why do some Machine Learning models fail even after training on lots of data? 🤔,https://i.ytimg.com/vi/TBHEOsA8SZA/hqdefault.jpg,0,programming
oKQBk32FWA0,How to Built ML model | Machine Learning Training in chennai | Credo Systemz #shorts #careergrowth,https://i.ytimg.com/vi/oKQBk32FWA0/hqdefault.jpg,0,programming
dL1rCP0B5Cc,Unit-6: Understanding Neural Networks  || CLASS-12 || AI 843 | CBSE 2025-26 || Part-2||,https://i.ytimg.com/vi/dL1rCP0B5Cc/hqdefault.jpg,0,programming
ygXn5nV5qFc,Python for AI - Full Beginner Course,https://i.ytimg.com/vi/ygXn5nV5qFc/hqdefault.jpg,1,programming
rF9Ctdd_yBw,Physics-informed machine learning of cloud microphysical processes,https://i.ytimg.com/vi/rF9Ctdd_yBw/hqdefault.jpg,0,programming
PSs6nxngL6k,"Attention for Neural Networks, Clearly Explained!!!",https://i.ytimg.com/vi/PSs6nxngL6k/hqdefault.jpg,0,programming
_ZQ-lQrK9Rg,Time Series Forecasting with Machine Learning,https://i.ytimg.com/vi/_ZQ-lQrK9Rg/hqdefault.jpg,0,programming
MIkFCr1jdt0,Understanding Neural Networks Unit 6🔥Class 12 Artificial Intelligence | CBSE Boards 2026 CODE - 843,https://i.ytimg.com/vi/MIkFCr1jdt0/hqdefault.jpg,0,programming
cgos-zJo4tQ,Forward Propagation and backpropagation in a neural network!,https://i.ytimg.com/vi/cgos-zJo4tQ/hqdefault.jpg,0,programming
99KPe5hIfnE,Choosing an AI Career in 2026? Understand Every AI Role Before You Start | CampusX,https://i.ytimg.com/vi/99KPe5hIfnE/hqdefault.jpg,0,programming
20g0DnJWI3Q,Why neural networks use activation functions.,https://i.ytimg.com/vi/20g0DnJWI3Q/hqdefault.jpg,0,programming
0BzkajCouQs,How Neural Networks Actually Learn: Backpropagation Explained #machinelearning #neuralnetworks #ai,https://i.ytimg.com/vi/0BzkajCouQs/hqdefault.jpg,0,programming
nzSu2UgsNh8,Neural networks explained in tamil | Machine with Brain #mwb #neuralnetworks,https://i.ytimg.com/vi/nzSu2UgsNh8/hqdefault.jpg,0,programming
QCPJ0VdpM00,Linear Algebra for Machine Learning,https://i.ytimg.com/vi/QCPJ0VdpM00/hqdefault.jpg,0,programming
c0MNpou4zOA,How to create a virus using python🦠,https://i.ytimg.com/vi/c0MNpou4zOA/hqdefault.jpg,0,programming
aFnHYEv71U4,An Introduction to Graph Neural Networks,https://i.ytimg.com/vi/aFnHYEv71U4/hqdefault.jpg,0,learning
VT5lJeHy4wk,Ingeniero de Datos sin formación médica usó ChatGPT para crear vacuna personalizada vs cáncer canino,https://i.ytimg.com/vi/VT5lJeHy4wk/hqdefault.jpg,0,learning
Dbcx2_MO0LM,How Does a Neural Network Work in 60 seconds? The BRAIN of an AI,https://i.ytimg.com/vi/Dbcx2_MO0LM/hqdefault.jpg,0,learning
ZMLi3cjTC_Y,Нейросети шутят,https://i.ytimg.com/vi/ZMLi3cjTC_Y/hqdefault.jpg,0,learning
fzlwYNJ_y_c,Machine Learning || Introduction to Neural Networks,https://i.ytimg.com/vi/fzlwYNJ_y_c/hqdefault.jpg,0,learning basics
DChsh54IqEI,Why First-Time Success Is Overrated (Explained Through Machine Learning),https://i.ytimg.com/vi/DChsh54IqEI/hqdefault.jpg,0,learning basics
aircAruvnKk,But what is a neural network? | Deep learning chapter 1,https://i.ytimg.com/vi/aircAruvnKk/hqdefault.jpg,0,learning basics
8aMzR8iaB9s,AZ-900 Episode 16 | Azure Artificial Intelligence (AI) Services | Machine Learning Studio &amp; Service,https://i.ytimg.com/vi/8aMzR8iaB9s/hqdefault.jpg,0,learning basics
dQPGnT7oGxw,Machine Learning Algorithms can be Represented as Decision Trees Paper​ | Machine Learning Algorithm,https://i.ytimg.com/vi/dQPGnT7oGxw/hqdefault.jpg,0,learning basics
MIkFCr1jdt0,Understanding Neural Networks Unit 6🔥Class 12 Artificial Intelligence | CBSE Boards 2026 CODE - 843,https://i.ytimg.com/vi/MIkFCr1jdt0/hqdefault.jpg,0,learning basics
wqPt3qjB6uA,Understanding Backpropagation In Neural Networks with Basic Calculus,https://i.ytimg.com/vi/wqPt3qjB6uA/hqdefault.jpg,1,learning basics
RQYvcudEXdY,Backpropagation Explained: How Neural Nets Learn!,https://i.ytimg.com/vi/RQYvcudEXdY/hqdefault.jpg,0,learning basics
Tq2HBvDou2I,The Ultimate Guide To Hostile Neural Networks / Deep Mob Learning,https://i.ytimg.com/vi/Tq2HBvDou2I/hqdefault.jpg,0,learning basics
HN2vSUgzPyE,Deep Learning Vs Machine Learning #shorts #ai #ml #machinelearning #deeplearning #computerscience,https://i.ytimg.com/vi/HN2vSUgzPyE/hqdefault.jpg,0,learning basics
ORMx45xqWkA,PyTorch in 100 Seconds,https://i.ytimg.com/vi/ORMx45xqWkA/hqdefault.jpg,0,learning basics
EuBBz3bI-aA,Machine Learning Fundamentals: Bias and Variance,https://i.ytimg.com/vi/EuBBz3bI-aA/hqdefault.jpg,1,learning basics
OOO_x3Oh2nE,I Tried 39 AI Engineering Courses: Here Are the BEST 5,https://i.ytimg.com/vi/OOO_x3Oh2nE/hqdefault.jpg,0,learning basics
